ID_TestSet,file,bx,by,bz,bl,bm,bn,bmag,vx,vy,vz,vmag,np,tpar,tper,goal
8,69,1.78,-4.76,13.51,12.77,6.67,-0.93,14.43,-167.64,-108.48,-101.91,224.17,7.05,107.48,181.99,1
8,69,1.79,-5.83,13.08,12.38,7.42,-0.14,14.44,-179.44,-117.44,-107.44,239.86,8.16,104.01,185.77,1
8,69,3.12,-4.96,14.11,13.92,6.3,-0.06,15.28,-180.71,-119.23,-99.01,238.07,6.56,119.25,206.6,1
8,69,3.62,-6.18,12.03,12.29,6.48,1.77,14.01,-186.58,-110.73,-89.16,234.58,6.77,120.33,200,1
8,69,3.26,-7.16,13.17,13.12,7.76,1.67,15.34,-171.92,-102.33,-102.34,224.72,5.73,234.92,151.03,1
8,69,4.26,-4.49,14.03,14.38,5.32,0.52,15.34,-181.57,-119.58,-109.68,243.5,6.07,128.57,205.44,1
8,69,3.52,-4.59,13.06,13.17,5.51,0.4,14.29,-180.8,-107.01,-101.51,233.33,6.42,120.66,202.02,1
8,69,4.35,-4.96,13.62,14.04,5.55,1.01,15.13,-175.11,-82.8,-78.8,209.11,4.39,180.92,276.2,1
8,69,3.84,-5.57,9.95,10.54,5.29,2.34,12.03,-171.41,-94.23,-94.15,217.08,4.89,343.7,233.89,1
8,69,2.88,-8.53,12.37,12.23,8.85,2.48,15.3,-180.66,-101.29,-87.8,224.96,5.1,162.33,265.92,1
8,69,4.38,-4.29,16.46,16.6,5.76,-0.4,17.58,-197.57,-108.79,-88.3,242.21,6.77,117.33,203.52,1
8,69,4.46,-5.87,19.49,19.29,7.84,-0.54,20.84,-199.83,-105.22,-71.59,236.91,5.31,125.37,205.21,1
8,69,5.11,-4.26,20.94,20.9,6.6,-1.54,21.96,-192,-117.93,-69.18,235.71,4.32,283.54,170.13,1
8,69,2.35,-1.98,18.68,17.65,5.53,-4.04,18.93,-190,-139.91,-80.19,249.22,4.96,158.83,267.64,1
8,69,2.79,0.14,17.33,16.67,3.21,-4.46,17.54,-203.32,-118.68,-58.84,242.66,6.14,117.8,203.17,1
8,69,3.63,3.1,14.22,14.32,-0.48,-4.42,15,-196,-74.93,-67.98,220.57,6.14,126.23,206.47,1
8,69,4.17,-1.76,14.53,14.8,3.29,-1.31,15.22,-180.66,-73.23,-87.02,213.5,5.59,139.32,233,1
8,69,3.1,-3.16,14.52,14.29,4.97,-1.27,15.18,-187.32,-62.7,-75.41,211.44,5.24,143.67,237.27,1
8,69,1.48,-2.24,12.84,12.06,4.59,-2.36,13.12,-199.22,-60.29,-82.37,223.86,6.42,145.57,236.39,1
8,69,4.03,-4.8,13.84,14.09,5.64,0.6,15.19,-185.53,-75.16,-90.38,219.64,6.42,133.47,227.99,1
8,69,3.18,-4.63,12.82,12.8,5.66,0.26,14,-173.25,-88.77,-79.83,210.41,4.82,159.75,296.75,1
8,69,5.38,-6.36,15.27,15.97,6.61,1.95,17.4,-163.94,-94.19,-95.54,211.85,5.1,129.67,247.67,1
8,69,4.75,-5.43,14.18,14.72,5.88,1.36,15.91,-165.74,-77.79,-83.09,201.07,5.66,124.58,238.63,1
8,69,3.54,-4.11,14.02,14.04,5.37,-0.21,15.04,-155.5,-82.62,-91.9,198.63,6,128.36,250.72,1
8,69,2.8,-5.05,14.11,13.77,6.55,-0.24,15.25,-183.53,-101.07,-97.45,231.08,5.73,134.24,279.36,1
8,69,1.66,-6.44,16.62,15.47,8.95,-1.18,17.91,-196.42,-95.29,-110.9,244.86,7.32,105.33,188.74,1
8,69,1.95,-5.99,16.11,15.15,8.3,-1.05,17.29,-191.11,-96.66,-101.55,237.02,6.84,100.27,186.74,1
8,69,2.5,-5.14,14.67,14.12,6.92,-0.61,15.74,-176.69,-83.37,-109.19,223.82,7.32,102.66,183.36,1
8,69,3.27,-4.4,14.98,14.76,6.02,-0.6,15.95,-152.38,-80.86,-107.41,203.21,6.21,118.08,200.19,1
8,69,3.04,-4.12,13.9,13.7,5.6,-0.52,14.81,-155.3,-86.54,-97.58,202.8,6.91,122.75,228.16,1
8,69,2.48,-3.41,12.45,12.16,4.92,-0.81,13.14,-153.13,-89.73,-95.73,201.66,6.28,128.74,243.82,1
8,69,3.28,-4.29,14.45,14.3,5.78,-0.46,15.43,-148.77,-79.3,-99.62,195.83,6.84,115.36,204.74,1
8,69,4.54,-4.42,13.89,14.38,5.08,0.73,15.27,-146.52,-78.55,-105.57,196.92,7.53,113.48,189.08,1
8,69,3.17,-6.42,13.03,12.96,7.17,1.22,14.87,-147.86,-80.01,-108.66,200.17,7.53,112.5,207.6,1
8,69,2.4,-7.35,13.66,13.16,8.5,0.97,15.7,-148.08,-70.45,-92.25,188.16,5.8,126.08,228.85,1
8,69,2.72,-6.04,13.21,12.92,7.14,0.61,14.78,-136.91,-76.13,-88.3,179.83,5.86,130.47,234,1
8,69,4.05,-5.13,13.79,14.06,5.88,0.83,15.27,-132.83,-62.82,-77.26,166.02,5.59,128.44,218.8,1
8,69,3.85,-5.54,13.46,13.67,6.23,1.04,15.06,-145.08,-61.4,-103.11,188.27,6.98,124.07,229.24,1
8,69,5.11,-1.18,12.41,13.36,1.75,-0.19,13.48,-127.25,-46.83,-110.02,174.61,6.56,122.12,189.47,1
8,69,4.98,-0.75,12.14,13.06,1.39,-0.43,13.14,-137.97,-57.47,-114.19,188.1,7.11,114.43,186.39,1
8,69,4.18,-0.94,13.04,13.49,2.2,-1.23,13.73,-143.61,-67.16,-110.25,193.1,7.05,106.7,178.21,1
8,69,4.37,-1.25,12.04,12.69,2.08,-0.54,12.87,-128.72,-75.18,-110.95,185.83,6.35,111.8,179.28,1
8,69,3.6,-2.04,10.76,11.19,2.76,-0.17,11.53,-122.13,-80.04,-112.7,184.46,6.84,113.57,182.71,1
8,69,4.14,-2.01,12.33,12.83,2.9,-0.38,13.16,-162.46,-79.05,-105.55,209.25,7.18,129.49,231.03,1
8,69,3.39,-2.24,13.25,13.3,3.72,-1.12,13.86,-142.38,-73.69,-105.36,191.83,7.11,115.48,217.16,1
8,69,3.83,-1.76,13.4,13.64,3.15,-1.14,14.05,-139.08,-57.88,-101.41,181.6,6,133.72,228.58,1
8,69,4.74,0.16,14.83,15.35,1.51,-2.13,15.57,-142.25,-70.69,-85.45,180.38,5.66,124.26,223.44,1
8,69,5.51,0.19,15.84,16.6,1.36,-1.97,16.78,-162.28,-85.62,-69.7,196.27,5.93,119.76,211.66,1
8,69,4.22,-5.09,14.16,14.46,5.86,0.79,15.63,-157.35,-87.37,-75.73,195.27,5.03,153.8,271.35,1
8,69,3.47,-5.43,14.69,14.59,6.67,0.25,16.04,-156.21,-81.48,-87.15,196.55,5.1,166.36,281.08,1
8,69,2.57,-4.54,14.74,14.22,6.42,-0.93,15.63,-166.07,-78.19,-86.97,203.11,5.59,149.61,256.79,1
8,69,2.07,-4.03,15.38,14.57,6.44,-1.83,16.03,-181.83,-64.33,-96.27,215.57,7.74,109.44,202.63,1
8,69,1.73,-6.2,15.25,14.27,8.34,-0.77,16.54,-166.52,-67.01,-96.94,204,7.25,106.51,192.47,1
8,69,1.88,-7.02,14.38,13.56,8.69,0.14,16.11,-168.53,-73.05,-91.5,205.22,6.49,101.23,203.17,1
8,69,2.63,-6.56,13.43,13.07,7.68,0.76,15.18,-163.66,-88.12,-88.79,206,5.45,136.94,246.44,1
8,69,2.32,-5.49,9.94,9.84,6,1.21,11.6,-167.66,-85.47,-87.48,207.53,5.31,156.13,294.39,1
11,74,14.49,20.85,-10.7,6.8,-26.7,-0.53,27.55,-104.55,37.91,122.97,165.8,5.1,44.27,112.32,1
11,74,14.89,20.21,-10.92,6.12,-26.69,-0.15,27.38,-116.48,41.43,125.91,176.47,4.68,46.02,109.98,1
11,74,14.5,20.3,-10.46,6.54,-26.26,-0.23,27.05,-107.91,39.22,121.77,167.36,4.89,42.32,115.59,1
11,74,13.55,21.53,-9.69,8.1,-25.98,-0.91,27.23,-114.08,37.52,116.23,167.13,4.68,47.75,120.16,1
11,74,13.28,22.41,-9.35,9.03,-26.13,-1.19,27.68,-98.57,25.83,118.37,156.19,4.42,48.29,114.77,1
11,74,13.62,21.62,-9.93,8.02,-26.2,-1.01,27.42,-113.33,28.07,119.66,167.19,4.15,51.23,120.61,1
11,74,13.28,21.15,-10.01,7.65,-25.77,-1.19,26.91,-113.45,27.8,110.34,160.69,4.61,51.84,115.23,1
11,74,12.67,21.38,-8.65,8.79,-24.79,-0.98,26.33,-109.57,27.05,112.75,159.52,4.75,49.4,122.48,1
11,74,13.88,21.13,-8.46,8.52,-25.27,0.13,26.67,-114.44,35.7,120.87,170.25,4.82,49.68,120.57,1
11,74,13.9,20.29,-8.81,7.66,-24.99,0.2,26.13,-116.83,34.66,110.61,164.57,4.61,53.04,126.33,1
11,74,14.11,19.59,-8.81,7.09,-24.7,0.56,25.7,-98.75,29.59,125.83,162.66,4.75,55.34,127.3,1
11,74,14.94,20.75,-7.84,8.45,-25.33,1.42,26.74,-95.26,35.68,140.5,173.47,5.03,49.13,117.82,1
11,74,14.34,21.33,-7,9.51,-24.86,1.24,26.65,-93.69,26.66,130.52,162.86,4.42,46.79,121.97,1
11,74,15.8,20.78,-7.36,8.63,-25.61,2.35,27.12,-95.62,25.11,130.89,164.03,4.35,51.72,120.48,1
11,74,15.89,20.76,-7.14,8.74,-25.52,2.55,27.1,-90.16,18.59,124.19,154.58,4.39,55,123.2,1
11,74,16.1,20.4,-7.85,7.98,-25.84,2.42,27.15,-90.04,16.79,118.54,149.8,4.54,56.91,121.86,1
11,74,14.91,19.88,-10.42,6.17,-26.24,0.22,26.95,-88.83,14.52,111.9,143.61,4.21,125.84,95.15,1
11,74,17.1,19.83,-5.81,8.67,-24.98,4.5,26.82,-62.41,-2.28,170.42,181.5,3,202.53,142.17,1
11,74,15.28,22.2,-3.73,12.08,-24.12,3.53,27.21,-102.33,38.77,181.77,212.16,3.35,101.26,149.08,1
11,74,12.35,22.82,-6.41,11.33,-24.2,-0.41,26.73,-117.3,44.04,149.5,195.07,4.89,88.09,123.34,1
11,74,6.96,22.98,-8.82,10.82,-22.38,-6.01,25.59,-167.36,39.33,106.8,202.39,5.24,96.66,123.51,1
11,74,8.18,22.73,-9.29,10.13,-23.24,-5.24,25.88,-157.44,44.82,119.75,202.82,3.87,67.61,124.25,1
11,74,12.98,21.61,-6.71,10.13,-24.03,0.26,26.08,-120.98,43.02,145.32,193.91,3.9,55.86,124.76,1
11,74,13.53,20.77,-8.47,8.29,-24.85,-0.03,26.2,-109.54,47.22,130.55,176.83,4.21,53.65,118.33,1
11,74,14,20.69,-7.67,8.66,-24.65,0.79,26.13,-102.19,43.32,130.86,171.6,3.97,55.98,122.2,1
11,74,14.45,20.45,-8.75,7.73,-25.37,0.62,26.53,-114.19,48.15,124.25,175.49,3.97,65.69,117.98,1
11,74,14.44,20.29,-8.62,7.69,-25.2,0.73,26.36,-109.45,40.61,124.98,171.02,4.42,55.68,112.36,1
11,74,14.72,20.53,-9.97,6.97,-26.25,0.14,27.16,-114.44,43.04,119.5,170.97,4.01,57.16,117.76,1
11,74,14.12,22.04,-8.14,9.38,-25.76,0.24,27.42,-112.77,44,123.19,172.72,3.9,56.18,110.12,1
11,74,14.11,22.29,-7.41,10.02,-25.5,0.56,27.4,-104.26,35.74,129.58,170.11,3.8,60.59,117.57,1
11,74,16.4,20.43,-8.32,7.66,-26.29,2.39,27.49,-93.12,19.75,122.48,155.13,3.94,74.73,128.8,1
11,74,16.5,20.83,-6.34,9.2,-25.49,3.45,27.32,-95,17.33,149.99,178.38,3.03,181.14,132.03,1
11,74,13.9,24.77,-1.82,15.46,-23.74,2.76,28.45,-124.54,23.7,200.42,237.14,2.12,314.27,214.32,1
11,74,10.94,26.04,-2.71,16.34,-23.19,-0.41,28.37,-138.71,22.99,196.47,241.6,3.87,114.26,162.19,1
11,74,10.39,22.09,-6.53,11.02,-22.67,-1.81,25.27,-109.55,31.82,181.11,214.03,3.1,88.51,155.25,1
11,74,4.55,25.1,6.58,22.5,-13.7,-0.02,26.34,-109.55,64.01,214.52,249.24,2.41,148.21,191.41,1
11,74,3.75,26.19,8.85,24.87,-12.6,0.28,27.9,-160.72,7.31,238.83,287.97,0.72,439.08,310.22,1
11,74,4.94,26.73,9.28,25.37,-13.4,1.3,28.71,-136.19,36,203.66,247.63,0.38,620.42,450.85,1
11,74,5.57,26.77,10.05,25.79,-13.37,2.2,29.12,-233.11,-137.1,180.86,325.35,0.15,760.57,1343.86,1
11,74,5.94,26.75,10.9,26.25,-13.12,2.96,29.5,-182.77,-39.4,192.38,268.26,0.27,2495.66,669.3,1
11,74,5.5,26.32,13.43,27.58,-11.21,4.13,30.05,-205.97,-18.62,189.72,280.66,0.51,613.04,488.32,1
11,74,5.85,22.37,18.7,27.83,-6.24,8.44,29.75,-241.36,-175.02,175.44,345.92,0.86,340.04,640.92,1
11,74,5.09,27.54,11.8,27.54,-12.57,2.56,30.38,-215.49,4.37,211.17,301.73,2.09,129.25,251.41,1
11,74,5.81,28.67,6.62,25.04,-16.51,-0.05,30,-236.16,-4.95,175.94,294.54,2.76,229.08,210.22,1
11,74,6.75,29.32,7.3,25.8,-17.08,0.88,30.95,-199.44,-9.1,215.66,293.88,2.83,133.96,172.41,1
11,74,2.27,30.04,3.7,24.83,-16.79,-4.82,30.37,-229.83,27.41,171.07,287.8,3.83,145.83,124.2,1
11,74,1.78,28.37,0.68,21.73,-17.18,-6.38,28.43,-202.33,-25.77,171.25,266.32,4.54,342.95,151.99,1
11,74,-0.6,28.26,4.23,24.26,-13.74,-6.27,28.58,-233.88,2.59,239.17,334.54,3.24,243.55,141.36,1
11,74,0.31,26.7,4.73,23.25,-13.12,-4.83,27.12,-239.69,12.78,225.47,329.32,4.89,131.13,151.67,1
11,74,4.68,25.93,-0.33,18.77,-18.05,-3.97,26.35,-177.94,-0.75,218.75,281.98,3.52,266.77,161.47,1
11,74,7.07,26.41,0.31,19.16,-19.42,-1.87,27.34,-193.44,-0.62,196.27,275.57,3.69,291.57,144.03,1
11,74,6.56,25.37,-2.25,16.84,-19.93,-3.39,26.3,-197.25,-44.98,199.44,284.08,2.51,412.83,203.8,1
11,74,11.84,23.11,0.34,15.89,-20.35,2.82,25.96,-237.3,-83.52,219.16,333.64,1.62,527.71,266.61,1
11,74,10.63,24.11,-2.64,14.97,-21.85,-0.05,26.49,-218.72,-95.54,262.48,354.76,1.64,564.84,248.41,1
11,74,7.37,23.95,-5.58,13.53,-21.41,-4.18,25.67,-198.72,-85.66,228.27,314.52,2.48,494.6,244.1,1
11,74,9.91,24.48,3.6,19.29,-18.19,2.71,26.65,-187.25,-68.82,231.91,305.92,1.83,321.07,228.1,1
11,74,8.42,26.26,6.32,22.59,-16.84,2.53,28.29,-177.71,-12.38,260.89,315.89,1.15,238.5,298.1,1
11,74,8.71,26.3,4.89,21.68,-17.83,1.95,28.13,-176.3,-100.9,233.83,309.73,0.97,454.75,346.95,1
11,74,6.7,27,2.65,21.12,-18.26,-1.04,27.95,-229.71,-77.94,234.22,337.2,0.91,460.58,396.67,1
11,74,6.98,26.69,-0.77,18.7,-20.12,-2.63,27.6,-238.44,-194.75,283.76,418.69,0.95,774.83,339.79,1
11,74,6.36,27.58,3.54,22.18,-17.9,-0.99,28.52,-222.55,-22.11,275.58,354.92,1.79,395.82,226.61,1
11,74,7.16,25.4,3.18,20.17,-17.29,0.05,26.58,-171.63,-24.37,233.74,291.01,2.34,399.2,218.25,1
11,74,7.66,26.62,1.49,19.96,-19.25,-0.83,27.75,-150.96,59.48,194.05,252.94,2.55,228.03,183.27,1
11,74,7.81,25.79,0.12,18.44,-19.61,-1.23,26.95,-145.97,28.95,209.46,256.94,2.3,311.36,198.35,1
11,74,6.56,26.37,0.19,19.12,-19.16,-2.33,27.18,-126.25,65.57,193.52,240.17,1.69,207.58,266.54,1
11,74,7.03,25.26,1.66,19.12,-17.98,-0.84,26.27,-208.47,-156.16,140.03,295.73,1.71,736.16,370.88,1
11,74,6.44,25.23,2.76,19.88,-17.01,-0.69,26.19,-207.39,23.76,248.71,324.7,2.9,255.27,193.42,1
11,74,7.12,24.71,1.96,18.88,-17.55,-0.45,25.79,-182.38,24.61,238.49,301.23,3.31,161.33,203.52,1
11,74,8.06,24.79,0.32,17.77,-19.07,-0.63,26.08,-190.3,35.27,229.63,300.32,3.9,226.25,166.97,1
11,74,7.29,25.25,0.15,18.13,-18.96,-1.46,26.29,-198.49,38.29,242.28,315.54,3.38,261.54,173.88,1
11,74,7.2,24.37,1.4,18.27,-17.71,-0.6,25.45,-199.33,35.77,238.55,312.92,4.01,260.32,186.47,1
11,74,8.31,24.67,-0.75,16.95,-19.74,-0.99,26.04,-183.91,27.29,216.88,285.67,3.21,309.76,189.86,1
11,74,6.98,23.6,-0.26,16.67,-18.04,-1.45,24.61,-191.52,14.03,222.21,293.69,4.32,292.67,177.53,1
11,74,7.09,23.48,-0.39,16.46,-18.12,-1.41,24.53,-194.3,21.3,219.13,293.64,4.54,248.27,175.13,1
11,74,6.32,24.53,0.41,17.9,-17.82,-1.87,25.33,-215.92,30.1,246.22,328.86,3.76,260.79,165.02,1
11,74,4.99,24.98,2.92,20.04,-15.91,-1.66,25.63,-207.28,41.63,262.86,337.33,4.11,204.75,160.11,1
11,74,5.46,23.58,2.6,18.7,-15.55,-1.07,24.34,-206.55,15.65,249.36,324.17,5.17,260.5,165.58,1
11,74,5.11,24.75,3.2,20.02,-15.7,-1.34,25.48,-227.6,10.27,252.38,340.01,4.54,280.17,173.89,1
11,74,3.66,25.2,3.48,20.77,-14.93,-2.45,25.7,-219.66,14.46,254.28,336.33,4.04,269.7,163.44,1
11,74,4.91,25.29,2.83,20.24,-16.09,-1.85,25.92,-199.77,37.34,244.19,317.7,4.39,235.94,157.5,1
11,74,5.73,24.92,2.33,19.51,-16.63,-1.38,25.68,-198.88,28.24,231.97,306.85,4.42,258.64,167.19,1
11,74,5.96,23.76,-0.4,16.86,-17.62,-2.38,24.5,-191.13,13.09,213.83,287.08,4.82,276.04,184.02,1
11,74,7.1,23.2,-2.28,15.08,-19.01,-2.36,24.37,-188.13,29.26,204.82,279.64,4.54,230.75,159.39,1
11,74,6.9,23.51,-2.63,15.12,-19.25,-2.8,24.63,-200.91,25.2,201.58,285.72,4.32,282.91,172.61,1
11,74,8.21,22.57,-3.15,13.87,-19.78,-1.79,24.23,-167.94,20.7,198.57,260.88,4.82,218.52,156.1,1
11,74,9.8,22.12,-4.36,12.52,-21.13,-1.08,24.59,-160.16,21.74,175.83,238.83,4.61,187.1,150.5,1
11,74,7.44,23.36,-5.31,13.23,-20.96,-3.81,25.09,-172.57,22.09,169.6,242.96,4.89,190.78,145.64,1
11,74,9.98,20.77,-8.94,8.57,-22.98,-3.07,24.71,-135.83,0.89,153.11,204.69,4.68,200.66,140.78,1
11,74,10,22.01,-9.78,8.99,-24.17,-3.87,26.08,-150.44,31.74,136.22,205.41,4.42,145.47,110.05,1
14,78,9.71,5.56,15.22,17.87,-5.99,-1.31,18.88,-174.41,-141.25,129.96,259.35,2.27,307.47,180.55,2
14,78,8.57,4.49,16.6,18.74,-4.1,-1.16,19.21,-140.61,-99.62,129.97,215.85,2.27,244.42,155.83,2
14,78,8.58,3.54,17.03,19.08,-3.47,-0.4,19.4,-135.13,-104.07,122.05,209.74,2.65,195.67,133.88,2
14,78,9.32,4.04,16.48,18.83,-4.49,-0.37,19.36,-171.3,-123.13,141.35,253.94,1.86,219,184.3,2
14,78,10.29,5.31,15.23,18.04,-6.31,-0.8,19.12,-168.38,-127.08,155.89,262.3,2.41,174.69,145.1,2
14,78,10.15,4.15,15.58,18.24,-5.48,0.06,19.04,-178.46,-117.72,142.16,256.73,2.41,176.3,157.1,2
14,78,11.68,5.23,15.17,18.43,-7.39,0,19.85,-158.24,-122.08,162.05,257.3,2.34,148.71,178.77,2
14,78,12.3,4.91,15.18,18.61,-7.71,0.58,20.15,-197.91,-122.34,117.82,260.8,1.72,280.89,217.75,2
14,78,11.35,7.87,16.09,19.37,-8.25,-2.51,21.2,-172.02,-162.41,73.77,247.82,1.09,228.61,291.57,2
14,78,9.22,8.56,14.69,17.43,-7.35,-4.05,19.35,-170.72,-159.07,143.66,274.02,2.02,250.52,190.83,2
14,78,10.9,6.53,14.72,17.84,-7.6,-1.45,19.45,-186.72,-136.61,131.75,266.25,1.74,238.58,210.47,2
14,78,11.19,5.56,15.39,18.5,-7.1,-0.55,19.83,-197.63,-163.77,135.92,290.44,1.51,231.69,262.26,2
14,78,11.56,6.02,14.57,17.87,-7.89,-0.66,19.54,-218.91,-149.13,128.78,294.54,1.32,233.6,287,2
14,78,12.63,5.3,14.32,17.92,-8.44,0.53,19.82,-236.49,-139.83,114.62,297.69,0.99,312.85,275.26,2
14,78,13.33,6.99,13.83,17.79,-10.04,-0.47,20.44,-245.35,-164.44,142.27,327.82,1.15,211.19,291.89,2
14,78,11.89,9.03,13.35,17.04,-10.12,-2.89,20.03,-194.22,-201.39,120.55,304.66,1.27,326.54,252.52,2
14,78,11.2,7.55,15.29,18.54,-8.2,-2.22,20.4,-170.55,-125.98,89.66,230.21,1.31,224.28,262.2,2
14,78,11.67,6.1,15.41,18.7,-7.77,-0.77,20.27,-168.64,-120.48,110.36,234.8,1.45,201.83,236.66,2
14,78,12.75,6.2,15.41,19.05,-8.67,-0.29,20.94,-178.36,-117.12,120.41,245,1.27,295.1,233.91,2
14,78,12.35,5.66,16.79,20.2,-7.65,-0.19,21.6,-181.19,-118.91,130.69,253.08,1.12,287.98,206.25,2
14,78,12.73,6.52,15.72,19.36,-8.74,-0.6,21.25,-157.66,-117.73,141.44,242.33,1.41,243.69,191.94,2
14,78,12.59,5.3,16.53,20,-7.74,0.26,21.44,-148.88,-122.91,99.05,217,0.94,204.91,277.54,2
14,78,10.42,2.92,19.04,21.52,-3.99,0.85,21.91,-175.88,-109.87,67.59,218.11,0.64,234.32,337.17,2
14,78,10.06,3.36,19.54,21.91,-3.79,0.24,22.23,-168.99,-126.98,51.43,217.55,0.64,282.61,328.07,2
14,78,9.44,4.39,19.17,21.44,-3.96,-0.9,21.82,-164.75,-137.14,46.83,219.41,0.62,259.97,344.29,2
14,78,8.18,1.92,20.29,21.92,-1.3,0.39,21.95,-165.22,-98.63,3.12,192.46,0.48,347.72,408.72,2
14,78,11.72,6.82,16.88,20.17,-7.74,-1.51,21.66,-211.5,-160.44,100.41,283.82,0.71,393.17,316.86,2
14,78,12.03,7.41,15.38,18.87,-8.76,-1.68,20.87,-212.97,-192.32,78.4,297.48,0.67,359.17,406.38,2
14,78,10.98,5.32,16.37,19.34,-6.52,-0.58,20.42,-180.86,-159.35,89.16,257,0.72,487.45,389.45,2
14,78,11.81,5.03,16.36,19.57,-7.03,0.1,20.79,-224.02,-158.96,58.61,280.86,0.57,400.17,428.42,2
14,78,10.62,6.07,16.16,19.08,-6.69,-1.37,20.27,-193.55,-184.08,70.66,276.29,0.73,350.02,465.57,2
14,78,8.33,3.44,18.87,20.74,-2.66,-0.65,20.92,-147.16,-134.03,-14.68,199.6,0.45,523.1,454,2
14,78,7.66,1.84,18.12,19.69,-1.51,0.43,19.76,-183.94,-134.47,-3.07,227.88,0.49,582.72,451.48,2
14,78,5.77,1.23,20.1,20.93,0.9,-0.25,20.95,-154.83,-119.08,-50.5,201.75,0.49,520.3,345.63,2
14,78,3.14,2.36,20.13,20.21,2.4,-2.6,20.52,-106.69,-144.66,-68.44,192.33,0.54,590.83,371.98,2
14,78,2.52,-0.67,20.36,20,4.57,-0.37,20.52,-87.76,-45.2,-64.3,117.83,0.59,316.64,521.29,2
14,78,4.88,-3.1,20.29,20.52,3.96,2.91,21.11,-89.54,-15.76,-47.9,102.76,0.48,377.95,562.55,2
14,78,3,0.41,21.79,21.59,4.05,-1.2,22,-109.66,-117.13,-52.06,168.69,0.49,318.14,519.6,2
14,78,0.12,-1.26,19.98,18.84,6.66,-1.09,20.02,-66.33,-64.34,-66.52,113.87,0.62,330.51,562.78,2
14,78,4.87,-4.51,18.86,19.05,4.28,4.26,20,-111.58,16.63,-9.24,113.19,0.66,350.5,474.82,2
14,78,9.28,-0.54,18.94,20.82,-1.27,3.2,21.1,-138.91,-88.73,73.34,180.41,0.76,327.14,437.38,2
14,78,11.97,2.94,17.57,20.62,-5.67,1.82,21.46,-190.89,-80.45,67.63,217.92,0.49,443.69,377.6,2
14,78,11.16,4.03,17.18,20.07,-5.73,0.51,20.87,-204.07,-121.09,115.22,263.79,0.87,410.86,305.01,2
14,78,14.84,8.23,14.65,19.13,-11.64,-0.82,22.42,-201.27,-184.25,152.22,312.45,0.76,287.08,212.07,2
14,78,11.09,12.23,13.19,16.86,-11.23,-6,21.12,-176.41,-255.78,106.93,328.6,0.73,350.36,391.89,2
14,78,10.56,10.06,13.43,16.77,-9.6,-4.47,19.83,-132.3,-133.03,157.6,245.02,1.39,364.29,258.89,2
14,78,11.82,7.83,13.9,17.45,-9.27,-1.98,19.86,-136.05,-146.52,100.91,223.97,0.95,392.33,290.08,2
14,78,11.41,7.07,15.98,19.23,-7.9,-1.79,20.87,-214.69,-137.5,47.9,259.41,0.47,369.67,559.15,2
14,78,8.64,1.51,17.36,19.27,-2.34,1.3,19.45,-163.19,-100.41,155.55,246.8,1.31,172.19,250.3,2
14,78,11.25,2.93,16.45,19.33,-5.44,1.57,20.13,-201.88,-156.66,203.11,326.42,1.74,192.39,211.67,2
14,78,11.67,4.92,15.16,18.38,-7.22,0.25,19.76,-207.6,-160.25,194.8,326.69,1.43,224.8,259.01,2
14,78,12.26,5.62,14.51,18.01,-8.26,0.04,19.8,-210.21,-148.67,162.28,304.35,1.43,203.44,228.47,2
14,78,12.52,7.32,14.35,18.05,-9.41,-1.23,20.4,-180.22,-151.77,137.27,272.67,1.69,230.72,184.38,2
14,78,11.2,6.35,15.58,18.74,-7.48,-1.24,20.21,-173.13,-124.3,147.16,259.01,1.55,295.23,216.52,2
14,78,14.2,7.95,13.15,17.51,-11.44,-0.76,20.93,-188.41,-135.61,193.96,302.5,1.95,199.28,143.41,2
14,78,12.85,7.37,14.76,18.55,-9.57,-1.15,20.91,-203.42,-152.05,211.97,330.8,1.74,157.66,197.46,2
14,78,11.09,5.45,16.74,19.74,-6.56,-0.67,20.8,-187.91,-164.88,199.33,319.73,2.34,132.69,177.91,2
14,78,12.17,6.29,15.14,18.62,-8.35,-0.63,20.42,-190.11,-150.92,182.36,303.6,2.51,115.87,188.22,2
14,78,13.03,7.96,14.16,18.08,-10.21,-1.48,20.82,-185.69,-156.88,182.99,304.26,2.21,118.48,169.69,2
14,78,13.1,7.87,13.25,17.25,-10.5,-1.27,20.23,-185.8,-129.25,171.02,283.67,2.37,124.76,184.58,2
14,78,13.13,8.04,13.45,17.45,-10.55,-1.42,20.45,-187.39,-136.52,162.46,283.1,2.44,125.47,167.46,2
14,78,13.38,7.23,13.75,17.76,-10.23,-0.64,20.5,-185.71,-162.75,195.75,315.1,2.34,111.12,163.25,2
14,78,13.03,6.91,13.97,17.83,-9.72,-0.57,20.32,-195.72,-156.5,184.25,311.04,2.37,126.05,163.92,2
14,78,14.06,8.19,12.53,16.88,-11.65,-0.96,20.54,-171.86,-138.85,169.97,278.76,2.37,188.64,135.8,2
14,78,13.62,8.53,12.46,16.7,-11.5,-1.47,20.33,-190.58,-145.19,175.25,296.85,2.37,126.04,166.94,2
14,78,13.73,8.57,12.82,17.09,-11.5,-1.49,20.65,-174.58,-145.77,158.85,277.42,2.21,129.36,159.49,2
14,78,14.28,8,12.77,17.17,-11.65,-0.71,20.76,-187.94,-149.72,175.72,297.67,2.04,142.36,162.85,2
